slice_path,target,volume,slice
/content/data/volume_267_slice_148.h5,0,267,148
/content/data/volume_267_slice_149.h5,0,267,149
/content/data/volume_267_slice_150.h5,0,267,150
/content/data/volume_267_slice_151.h5,0,267,151
/content/data/volume_267_slice_152.h5,0,267,152
/content/data/volume_267_slice_153.h5,0,267,153
/content/data/volume_267_slice_154.h5,0,267,154
/content/data/volume_43_slice_0.h5,0,43,0
/content/data/volume_43_slice_1.h5,0,43,1
/content/data/volume_43_slice_2.h5,0,43,2
/content/data/volume_43_slice_3.h5,0,43,3
/content/data/volume_43_slice_4.h5,0,43,4
/content/data/volume_43_slice_5.h5,0,43,5
/content/data/volume_43_slice_6.h5,0,43,6
/content/data/volume_43_slice_7.h5,0,43,7
/content/data/volume_43_slice_8.h5,0,43,8
/content/data/volume_43_slice_9.h5,0,43,9
/content/data/volume_43_slice_10.h5,0,43,10
/content/data/volume_43_slice_11.h5,0,43,11
/content/data/volume_43_slice_12.h5,0,43,12
/content/data/volume_43_slice_13.h5,0,43,13
/content/data/volume_43_slice_14.h5,0,43,14
/content/data/volume_43_slice_15.h5,0,43,15
/content/data/volume_43_slice_16.h5,0,43,16
/content/data/volume_43_slice_17.h5,0,43,17
/content/data/volume_43_slice_18.h5,0,43,18
/content/data/volume_43_slice_19.h5,0,43,19
/content/data/volume_43_slice_20.h5,0,43,20
/content/data/volume_43_slice_21.h5,0,43,21
/content/data/volume_43_slice_22.h5,0,43,22
/content/data/volume_43_slice_23.h5,0,43,23
/content/data/volume_43_slice_24.h5,0,43,24
/content/data/volume_43_slice_25.h5,0,43,25
/content/data/volume_43_slice_26.h5,1,43,26
/content/data/volume_43_slice_27.h5,1,43,27
/content/data/volume_43_slice_28.h5,1,43,28
/content/data/volume_43_slice_29.h5,1,43,29
/content/data/volume_43_slice_30.h5,1,43,30
/content/data/volume_43_slice_31.h5,1,43,31
/content/data/volume_43_slice_32.h5,1,43,32
/content/data/volume_43_slice_33.h5,1,43,33
/content/data/volume_43_slice_34.h5,1,43,34
/content/data/volume_43_slice_35.h5,1,43,35
/content/data/volume_43_slice_36.h5,1,43,36
/content/data/volume_43_slice_37.h5,1,43,37
/content/data/volume_43_slice_38.h5,1,43,38
/content/data/volume_43_slice_39.h5,1,43,39
/content/data/volume_43_slice_40.h5,1,43,40
/content/data/volume_43_slice_41.h5,1,43,41
/content/data/volume_43_slice_42.h5,1,43,42
/content/data/volume_43_slice_43.h5,1,43,43
/content/data/volume_43_slice_44.h5,1,43,44
/content/data/volume_43_slice_45.h5,1,43,45
/content/data/volume_43_slice_46.h5,1,43,46
/content/data/volume_43_slice_47.h5,1,43,47
/content/data/volume_43_slice_48.h5,1,43,48
/content/data/volume_43_slice_49.h5,1,43,49
/content/data/volume_43_slice_50.h5,1,43,50
/content/data/volume_43_slice_51.h5,1,43,51
/content/data/volume_43_slice_52.h5,1,43,52
/content/data/volume_43_slice_53.h5,1,43,53
/content/data/volume_43_slice_54.h5,1,43,54
/content/data/volume_43_slice_55.h5,1,43,55
/content/data/volume_43_slice_56.h5,1,43,56
/content/data/volume_43_slice_57.h5,1,43,57
/content/data/volume_43_slice_58.h5,1,43,58
/content/data/volume_43_slice_59.h5,1,43,59
/content/data/volume_43_slice_60.h5,1,43,60
/content/data/volume_43_slice_61.h5,1,43,61
/content/data/volume_43_slice_62.h5,1,43,62
/content/data/volume_43_slice_63.h5,1,43,63
/content/data/volume_43_slice_64.h5,1,43,64
/content/data/volume_43_slice_65.h5,1,43,65
/content/data/volume_43_slice_66.h5,1,43,66
/content/data/volume_43_slice_67.h5,1,43,67
/content/data/volume_43_slice_68.h5,1,43,68
/content/data/volume_43_slice_69.h5,1,43,69
/content/data/volume_43_slice_70.h5,1,43,70
/content/data/volume_43_slice_71.h5,1,43,71
/content/data/volume_43_slice_72.h5,1,43,72
/content/data/volume_43_slice_73.h5,1,43,73
/content/data/volume_43_slice_74.h5,1,43,74
/content/data/volume_43_slice_75.h5,1,43,75
/content/data/volume_43_slice_76.h5,1,43,76
/content/data/volume_43_slice_77.h5,1,43,77
/content/data/volume_43_slice_78.h5,1,43,78
/content/data/volume_43_slice_79.h5,1,43,79
/content/data/volume_43_slice_80.h5,1,43,80
/content/data/volume_43_slice_81.h5,1,43,81
/content/data/volume_43_slice_82.h5,0,43,82
/content/data/volume_43_slice_83.h5,0,43,83
/content/data/volume_43_slice_84.h5,0,43,84
/content/data/volume_43_slice_85.h5,0,43,85
/content/data/volume_43_slice_86.h5,0,43,86
/content/data/volume_43_slice_87.h5,0,43,87
/content/data/volume_43_slice_88.h5,0,43,88
/content/data/volume_43_slice_89.h5,0,43,89
/content/data/volume_43_slice_90.h5,0,43,90
/content/data/volume_43_slice_91.h5,0,43,91
/content/data/volume_43_slice_92.h5,0,43,92
/content/data/volume_43_slice_93.h5,0,43,93
/content/data/volume_43_slice_94.h5,0,43,94
/content/data/volume_43_slice_95.h5,0,43,95
/content/data/volume_43_slice_96.h5,0,43,96
/content/data/volume_43_slice_97.h5,0,43,97
/content/data/volume_43_slice_98.h5,0,43,98
/content/data/volume_43_slice_99.h5,0,43,99
/content/data/volume_43_slice_100.h5,0,43,100
/content/data/volume_43_slice_101.h5,0,43,101
/content/data/volume_43_slice_102.h5,0,43,102
/content/data/volume_43_slice_103.h5,0,43,103
/content/data/volume_43_slice_104.h5,0,43,104
/content/data/volume_43_slice_105.h5,0,43,105
/content/data/volume_43_slice_106.h5,0,43,106
/content/data/volume_43_slice_107.h5,0,43,107
/content/data/volume_43_slice_108.h5,0,43,108
/content/data/volume_43_slice_109.h5,0,43,109
/content/data/volume_43_slice_110.h5,0,43,110
/content/data/volume_43_slice_111.h5,0,43,111
/content/data/volume_43_slice_112.h5,0,43,112
/content/data/volume_43_slice_113.h5,0,43,113
/content/data/volume_43_slice_114.h5,0,43,114
/content/data/volume_43_slice_115.h5,0,43,115
/content/data/volume_43_slice_116.h5,0,43,116
/content/data/volume_43_slice_117.h5,0,43,117
/content/data/volume_43_slice_118.h5,0,43,118
/content/data/volume_43_slice_119.h5,0,43,119
/content/data/volume_43_slice_120.h5,0,43,120
/content/data/volume_43_slice_121.h5,0,43,121
/content/data/volume_43_slice_122.h5,0,43,122
/content/data/volume_43_slice_123.h5,0,43,123
/content/data/volume_43_slice_124.h5,0,43,124
/content/data/volume_43_slice_125.h5,0,43,125
/content/data/volume_43_slice_126.h5,0,43,126
/content/data/volume_43_slice_127.h5,0,43,127
/content/data/volume_43_slice_128.h5,0,43,128
/content/data/volume_43_slice_129.h5,0,43,129
/content/data/volume_43_slice_130.h5,0,43,130
/content/data/volume_43_slice_131.h5,0,43,131
/content/data/volume_43_slice_132.h5,0,43,132
/content/data/volume_43_slice_133.h5,0,43,133
/content/data/volume_43_slice_134.h5,0,43,134
/content/data/volume_43_slice_135.h5,0,43,135
/content/data/volume_43_slice_136.h5,0,43,136
/content/data/volume_43_slice_137.h5,0,43,137
/content/data/volume_43_slice_138.h5,0,43,138
/content/data/volume_43_slice_139.h5,0,43,139
/content/data/volume_43_slice_140.h5,0,43,140
/content/data/volume_43_slice_141.h5,0,43,141
/content/data/volume_43_slice_142.h5,0,43,142
/content/data/volume_43_slice_143.h5,0,43,143
/content/data/volume_43_slice_144.h5,0,43,144
/content/data/volume_43_slice_145.h5,0,43,145
/content/data/volume_43_slice_146.h5,0,43,146
/content/data/volume_43_slice_147.h5,0,43,147
/content/data/volume_43_slice_148.h5,0,43,148
/content/data/volume_43_slice_149.h5,0,43,149
/content/data/volume_43_slice_150.h5,0,43,150
/content/data/volume_43_slice_151.h5,0,43,151
/content/data/volume_43_slice_152.h5,0,43,152
/content/data/volume_43_slice_153.h5,0,43,153
/content/data/volume_43_slice_154.h5,0,43,154
/content/data/volume_77_slice_0.h5,0,77,0
/content/data/volume_77_slice_1.h5,0,77,1
/content/data/volume_77_slice_2.h5,0,77,2
/content/data/volume_77_slice_3.h5,0,77,3
/content/data/volume_77_slice_4.h5,0,77,4
/content/data/volume_77_slice_5.h5,0,77,5
/content/data/volume_77_slice_6.h5,0,77,6
/content/data/volume_77_slice_7.h5,0,77,7
/content/data/volume_77_slice_8.h5,0,77,8
/content/data/volume_77_slice_9.h5,0,77,9
/content/data/volume_77_slice_10.h5,0,77,10
/content/data/volume_77_slice_11.h5,0,77,11
/content/data/volume_77_slice_12.h5,0,77,12
/content/data/volume_77_slice_13.h5,0,77,13
/content/data/volume_77_slice_14.h5,0,77,14
/content/data/volume_77_slice_15.h5,0,77,15
/content/data/volume_77_slice_16.h5,0,77,16
/content/data/volume_77_slice_17.h5,0,77,17
/content/data/volume_77_slice_18.h5,0,77,18
/content/data/volume_77_slice_19.h5,0,77,19
/content/data/volume_77_slice_20.h5,0,77,20
/content/data/volume_77_slice_21.h5,0,77,21
/content/data/volume_77_slice_22.h5,0,77,22
/content/data/volume_77_slice_23.h5,0,77,23
/content/data/volume_77_slice_24.h5,0,77,24
/content/data/volume_77_slice_25.h5,0,77,25
/content/data/volume_77_slice_26.h5,0,77,26
/content/data/volume_77_slice_27.h5,0,77,27
/content/data/volume_77_slice_28.h5,0,77,28
/content/data/volume_77_slice_29.h5,0,77,29
/content/data/volume_77_slice_30.h5,0,77,30
/content/data/volume_77_slice_31.h5,0,77,31
/content/data/volume_77_slice_32.h5,0,77,32
/content/data/volume_77_slice_33.h5,0,77,33
/content/data/volume_77_slice_34.h5,0,77,34
/content/data/volume_77_slice_35.h5,0,77,35
/content/data/volume_77_slice_36.h5,0,77,36
/content/data/volume_77_slice_37.h5,1,77,37
/content/data/volume_77_slice_38.h5,1,77,38
/content/data/volume_77_slice_39.h5,1,77,39
/content/data/volume_77_slice_40.h5,1,77,40
/content/data/volume_77_slice_41.h5,1,77,41
/content/data/volume_77_slice_42.h5,1,77,42
/content/data/volume_77_slice_43.h5,1,77,43
/content/data/volume_77_slice_44.h5,1,77,44
/content/data/volume_77_slice_45.h5,1,77,45
/content/data/volume_77_slice_46.h5,1,77,46
/content/data/volume_77_slice_47.h5,1,77,47
/content/data/volume_77_slice_48.h5,1,77,48
/content/data/volume_77_slice_49.h5,1,77,49
/content/data/volume_77_slice_50.h5,1,77,50
/content/data/volume_77_slice_51.h5,1,77,51
/content/data/volume_77_slice_52.h5,1,77,52
/content/data/volume_77_slice_53.h5,1,77,53
/content/data/volume_77_slice_54.h5,1,77,54
/content/data/volume_77_slice_55.h5,1,77,55
/content/data/volume_77_slice_56.h5,1,77,56
/content/data/volume_77_slice_57.h5,1,77,57
/content/data/volume_77_slice_58.h5,1,77,58
/content/data/volume_77_slice_59.h5,1,77,59
/content/data/volume_77_slice_60.h5,1,77,60
/content/data/volume_77_slice_61.h5,1,77,61
/content/data/volume_77_slice_62.h5,1,77,62
/content/data/volume_77_slice_63.h5,1,77,63
/content/data/volume_77_slice_64.h5,1,77,64
/content/data/volume_77_slice_65.h5,1,77,65
/content/data/volume_77_slice_66.h5,1,77,66
/content/data/volume_77_slice_67.h5,1,77,67
/content/data/volume_77_slice_68.h5,1,77,68
/content/data/volume_77_slice_69.h5,1,77,69
/content/data/volume_77_slice_70.h5,1,77,70
/content/data/volume_77_slice_71.h5,1,77,71
/content/data/volume_77_slice_72.h5,1,77,72
/content/data/volume_77_slice_73.h5,1,77,73
/content/data/volume_77_slice_74.h5,1,77,74
/content/data/volume_77_slice_75.h5,1,77,75
/content/data/volume_77_slice_76.h5,1,77,76
/content/data/volume_77_slice_77.h5,1,77,77
/content/data/volume_77_slice_78.h5,1,77,78
/content/data/volume_77_slice_79.h5,1,77,79
/content/data/volume_77_slice_80.h5,1,77,80
/content/data/volume_77_slice_81.h5,1,77,81
/content/data/volume_77_slice_82.h5,1,77,82
/content/data/volume_77_slice_83.h5,1,77,83
/content/data/volume_77_slice_84.h5,1,77,84
/content/data/volume_77_slice_85.h5,1,77,85
/content/data/volume_77_slice_86.h5,1,77,86
/content/data/volume_77_slice_87.h5,1,77,87
/content/data/volume_77_slice_88.h5,1,77,88
/content/data/volume_77_slice_89.h5,0,77,89
/content/data/volume_77_slice_90.h5,0,77,90
/content/data/volume_77_slice_91.h5,0,77,91
/content/data/volume_77_slice_92.h5,0,77,92
/content/data/volume_77_slice_93.h5,0,77,93
/content/data/volume_77_slice_94.h5,0,77,94
/content/data/volume_77_slice_95.h5,0,77,95
/content/data/volume_77_slice_96.h5,0,77,96
/content/data/volume_77_slice_97.h5,0,77,97
/content/data/volume_77_slice_98.h5,0,77,98
/content/data/volume_77_slice_99.h5,0,77,99
/content/data/volume_77_slice_100.h5,0,77,100
/content/data/volume_77_slice_101.h5,0,77,101
/content/data/volume_77_slice_102.h5,0,77,102
/content/data/volume_77_slice_103.h5,0,77,103
/content/data/volume_77_slice_104.h5,0,77,104
/content/data/volume_77_slice_105.h5,0,77,105
/content/data/volume_77_slice_106.h5,0,77,106
/content/data/volume_77_slice_107.h5,0,77,107
/content/data/volume_77_slice_108.h5,0,77,108
/content/data/volume_77_slice_109.h5,0,77,109
/content/data/volume_77_slice_110.h5,0,77,110
/content/data/volume_77_slice_111.h5,0,77,111
/content/data/volume_77_slice_112.h5,0,77,112
/content/data/volume_77_slice_113.h5,0,77,113
/content/data/volume_77_slice_114.h5,0,77,114
/content/data/volume_77_slice_115.h5,0,77,115
/content/data/volume_77_slice_116.h5,0,77,116
/content/data/volume_77_slice_117.h5,0,77,117
/content/data/volume_77_slice_118.h5,0,77,118
/content/data/volume_77_slice_119.h5,0,77,119
/content/data/volume_77_slice_120.h5,0,77,120
/content/data/volume_77_slice_121.h5,0,77,121
/content/data/volume_77_slice_122.h5,0,77,122
/content/data/volume_77_slice_123.h5,0,77,123
/content/data/volume_77_slice_124.h5,0,77,124
/content/data/volume_77_slice_125.h5,0,77,125
/content/data/volume_77_slice_126.h5,0,77,126
/content/data/volume_77_slice_127.h5,0,77,127
/content/data/volume_77_slice_128.h5,0,77,128
/content/data/volume_77_slice_129.h5,0,77,129
/content/data/volume_77_slice_130.h5,0,77,130
/content/data/volume_77_slice_131.h5,0,77,131
/content/data/volume_77_slice_132.h5,0,77,132
/content/data/volume_77_slice_133.h5,0,77,133
/content/data/volume_77_slice_134.h5,0,77,134
/content/data/volume_77_slice_135.h5,0,77,135
/content/data/volume_77_slice_136.h5,0,77,136
/content/data/volume_77_slice_137.h5,0,77,137
/content/data/volume_77_slice_138.h5,0,77,138
/content/data/volume_77_slice_139.h5,0,77,139
/content/data/volume_77_slice_140.h5,0,77,140
/content/data/volume_77_slice_141.h5,0,77,141
/content/data/volume_77_slice_142.h5,0,77,142
/content/data/volume_77_slice_143.h5,0,77,143
/content/data/volume_77_slice_144.h5,0,77,144
/content/data/volume_77_slice_145.h5,0,77,145
/content/data/volume_77_slice_146.h5,0,77,146
/content/data/volume_77_slice_147.h5,0,77,147
/content/data/volume_77_slice_148.h5,0,77,148
/content/data/volume_77_slice_149.h5,0,77,149
/content/data/volume_77_slice_150.h5,0,77,150
/content/data/volume_77_slice_151.h5,0,77,151
/content/data/volume_77_slice_152.h5,0,77,152
/content/data/volume_77_slice_153.h5,0,77,153
/content/data/volume_77_slice_154.h5,0,77,154
/content/data/volume_116_slice_0.h5,0,116,0
/content/data/volume_116_slice_1.h5,0,116,1
/content/data/volume_116_slice_2.h5,0,116,2
/content/data/volume_116_slice_3.h5,0,116,3
/content/data/volume_116_slice_4.h5,0,116,4
/content/data/volume_116_slice_5.h5,0,116,5
/content/data/volume_116_slice_6.h5,0,116,6
/content/data/volume_116_slice_7.h5,0,116,7
/content/data/volume_116_slice_8.h5,0,116,8
/content/data/volume_116_slice_9.h5,0,116,9
/content/data/volume_116_slice_10.h5,0,116,10
/content/data/volume_116_slice_11.h5,0,116,11
/content/data/volume_116_slice_12.h5,0,116,12
/content/data/volume_116_slice_13.h5,0,116,13
/content/data/volume_116_slice_14.h5,0,116,14
/content/data/volume_116_slice_15.h5,0,116,15
/content/data/volume_116_slice_16.h5,0,116,16
/content/data/volume_116_slice_17.h5,0,116,17
/content/data/volume_116_slice_18.h5,0,116,18
/content/data/volume_116_slice_19.h5,0,116,19
/content/data/volume_116_slice_20.h5,0,116,20
/content/data/volume_116_slice_21.h5,0,116,21
/content/data/volume_116_slice_22.h5,0,116,22
/content/data/volume_116_slice_23.h5,0,116,23
/content/data/volume_116_slice_24.h5,0,116,24
/content/data/volume_116_slice_25.h5,0,116,25
/content/data/volume_116_slice_26.h5,0,116,26
/content/data/volume_116_slice_27.h5,0,116,27
/content/data/volume_116_slice_28.h5,0,116,28
/content/data/volume_116_slice_29.h5,1,116,29
/content/data/volume_116_slice_30.h5,1,116,30
/content/data/volume_116_slice_31.h5,1,116,31
/content/data/volume_116_slice_32.h5,1,116,32
/content/data/volume_116_slice_33.h5,1,116,33
/content/data/volume_116_slice_34.h5,1,116,34
/content/data/volume_116_slice_35.h5,1,116,35
/content/data/volume_116_slice_36.h5,1,116,36
/content/data/volume_116_slice_37.h5,1,116,37
/content/data/volume_116_slice_38.h5,1,116,38
/content/data/volume_116_slice_39.h5,1,116,39
/content/data/volume_116_slice_40.h5,1,116,40
/content/data/volume_116_slice_41.h5,1,116,41
/content/data/volume_116_slice_42.h5,1,116,42
/content/data/volume_116_slice_43.h5,1,116,43
/content/data/volume_116_slice_44.h5,1,116,44
/content/data/volume_116_slice_45.h5,1,116,45
/content/data/volume_116_slice_46.h5,1,116,46
/content/data/volume_116_slice_47.h5,1,116,47
/content/data/volume_116_slice_48.h5,1,116,48
/content/data/volume_116_slice_49.h5,1,116,49
/content/data/volume_116_slice_50.h5,1,116,50
/content/data/volume_116_slice_51.h5,1,116,51
/content/data/volume_116_slice_52.h5,1,116,52
/content/data/volume_116_slice_53.h5,1,116,53
/content/data/volume_116_slice_54.h5,1,116,54
/content/data/volume_116_slice_55.h5,1,116,55
/content/data/volume_116_slice_56.h5,1,116,56
/content/data/volume_116_slice_57.h5,1,116,57
/content/data/volume_116_slice_58.h5,1,116,58
/content/data/volume_116_slice_59.h5,1,116,59
/content/data/volume_116_slice_60.h5,1,116,60
/content/data/volume_116_slice_61.h5,1,116,61
/content/data/volume_116_slice_62.h5,1,116,62
/content/data/volume_116_slice_63.h5,1,116,63
/content/data/volume_116_slice_64.h5,1,116,64
/content/data/volume_116_slice_65.h5,1,116,65
/content/data/volume_116_slice_66.h5,1,116,66
/content/data/volume_116_slice_67.h5,1,116,67
/content/data/volume_116_slice_68.h5,1,116,68
/content/data/volume_116_slice_69.h5,1,116,69
/content/data/volume_116_slice_70.h5,1,116,70
/content/data/volume_116_slice_71.h5,1,116,71
/content/data/volume_116_slice_72.h5,1,116,72
/content/data/volume_116_slice_73.h5,1,116,73
/content/data/volume_116_slice_74.h5,1,116,74
/content/data/volume_116_slice_75.h5,1,116,75
/content/data/volume_116_slice_76.h5,1,116,76
/content/data/volume_116_slice_77.h5,1,116,77
/content/data/volume_116_slice_78.h5,1,116,78
/content/data/volume_116_slice_79.h5,1,116,79
/content/data/volume_116_slice_80.h5,1,116,80
/content/data/volume_116_slice_81.h5,1,116,81
/content/data/volume_116_slice_82.h5,1,116,82
/content/data/volume_116_slice_83.h5,1,116,83
/content/data/volume_116_slice_84.h5,1,116,84
/content/data/volume_116_slice_85.h5,1,116,85
/content/data/volume_116_slice_86.h5,1,116,86
/content/data/volume_116_slice_87.h5,1,116,87
/content/data/volume_116_slice_88.h5,1,116,88
/content/data/volume_116_slice_89.h5,1,116,89
/content/data/volume_116_slice_90.h5,1,116,90
/content/data/volume_116_slice_91.h5,1,116,91
/content/data/volume_116_slice_92.h5,1,116,92
/content/data/volume_116_slice_93.h5,1,116,93
/content/data/volume_116_slice_94.h5,1,116,94
/content/data/volume_116_slice_95.h5,1,116,95
/content/data/volume_116_slice_96.h5,1,116,96
/content/data/volume_116_slice_97.h5,1,116,97
/content/data/volume_116_slice_98.h5,1,116,98
/content/data/volume_116_slice_99.h5,1,116,99
/content/data/volume_116_slice_100.h5,0,116,100
/content/data/volume_116_slice_101.h5,0,116,101
/content/data/volume_116_slice_102.h5,0,116,102
/content/data/volume_116_slice_103.h5,0,116,103
/content/data/volume_116_slice_104.h5,0,116,104
/content/data/volume_116_slice_105.h5,0,116,105
/content/data/volume_116_slice_106.h5,0,116,106
/content/data/volume_116_slice_107.h5,0,116,107
/content/data/volume_116_slice_108.h5,0,116,108
/content/data/volume_116_slice_109.h5,0,116,109
/content/data/volume_116_slice_110.h5,0,116,110
/content/data/volume_116_slice_111.h5,0,116,111
/content/data/volume_116_slice_112.h5,0,116,112
/content/data/volume_116_slice_113.h5,0,116,113
/content/data/volume_116_slice_114.h5,0,116,114
/content/data/volume_116_slice_115.h5,0,116,115
/content/data/volume_116_slice_116.h5,0,116,116
/content/data/volume_116_slice_117.h5,0,116,117
/content/data/volume_116_slice_118.h5,0,116,118
/content/data/volume_116_slice_119.h5,0,116,119
/content/data/volume_116_slice_120.h5,0,116,120
/content/data/volume_116_slice_121.h5,0,116,121
/content/data/volume_116_slice_122.h5,0,116,122
/content/data/volume_116_slice_123.h5,0,116,123
/content/data/volume_116_slice_124.h5,0,116,124
/content/data/volume_116_slice_125.h5,0,116,125
/content/data/volume_116_slice_126.h5,0,116,126
/content/data/volume_116_slice_127.h5,0,116,127
/content/data/volume_116_slice_128.h5,0,116,128
/content/data/volume_116_slice_129.h5,0,116,129
/content/data/volume_116_slice_130.h5,0,116,130
/content/data/volume_116_slice_131.h5,0,116,131
/content/data/volume_116_slice_132.h5,0,116,132
/content/data/volume_116_slice_133.h5,0,116,133
/content/data/volume_116_slice_134.h5,0,116,134
/content/data/volume_116_slice_135.h5,0,116,135
/content/data/volume_116_slice_136.h5,0,116,136
/content/data/volume_116_slice_137.h5,0,116,137
/content/data/volume_116_slice_138.h5,0,116,138
/content/data/volume_116_slice_139.h5,0,116,139
/content/data/volume_116_slice_140.h5,0,116,140
/content/data/volume_116_slice_141.h5,0,116,141
/content/data/volume_116_slice_142.h5,0,116,142
/content/data/volume_116_slice_143.h5,0,116,143
/content/data/volume_116_slice_144.h5,0,116,144
/content/data/volume_116_slice_145.h5,0,116,145
/content/data/volume_116_slice_146.h5,0,116,146
/content/data/volume_116_slice_147.h5,0,116,147
/content/data/volume_116_slice_148.h5,0,116,148
/content/data/volume_116_slice_149.h5,0,116,149
/content/data/volume_116_slice_150.h5,0,116,150
/content/data/volume_116_slice_151.h5,0,116,151
/content/data/volume_116_slice_152.h5,0,116,152
/content/data/volume_116_slice_153.h5,0,116,153
/content/data/volume_116_slice_154.h5,0,116,154
/content/data/volume_340_slice_0.h5,0,340,0
/content/data/volume_340_slice_1.h5,0,340,1
/content/data/volume_340_slice_2.h5,0,340,2
/content/data/volume_340_slice_3.h5,0,340,3
/content/data/volume_340_slice_4.h5,0,340,4
/content/data/volume_340_slice_5.h5,0,340,5
/content/data/volume_340_slice_6.h5,0,340,6
/content/data/volume_340_slice_7.h5,0,340,7
/content/data/volume_340_slice_8.h5,0,340,8
/content/data/volume_340_slice_9.h5,0,340,9
/content/data/volume_340_slice_10.h5,0,340,10
/content/data/volume_340_slice_11.h5,0,340,11
/content/data/volume_340_slice_12.h5,0,340,12
/content/data/volume_340_slice_13.h5,0,340,13
/content/data/volume_340_slice_14.h5,0,340,14
/content/data/volume_340_slice_15.h5,0,340,15
/content/data/volume_340_slice_16.h5,0,340,16
/content/data/volume_340_slice_17.h5,0,340,17
/content/data/volume_340_slice_18.h5,0,340,18
/content/data/volume_340_slice_19.h5,0,340,19
/content/data/volume_340_slice_20.h5,0,340,20
/content/data/volume_340_slice_21.h5,0,340,21
/content/data/volume_340_slice_22.h5,0,340,22
/content/data/volume_340_slice_23.h5,0,340,23
/content/data/volume_340_slice_24.h5,0,340,24
/content/data/volume_340_slice_25.h5,0,340,25
/content/data/volume_340_slice_26.h5,0,340,26
/content/data/volume_340_slice_27.h5,0,340,27
/content/data/volume_340_slice_28.h5,0,340,28
/content/data/volume_340_slice_29.h5,0,340,29
/content/data/volume_340_slice_30.h5,0,340,30
/content/data/volume_340_slice_31.h5,0,340,31
/content/data/volume_340_slice_32.h5,0,340,32
/content/data/volume_340_slice_33.h5,0,340,33
/content/data/volume_340_slice_34.h5,0,340,34
/content/data/volume_340_slice_35.h5,0,340,35
/content/data/volume_340_slice_36.h5,0,340,36
/content/data/volume_340_slice_37.h5,0,340,37
/content/data/volume_340_slice_38.h5,0,340,38
/content/data/volume_340_slice_39.h5,0,340,39
/content/data/volume_340_slice_40.h5,0,340,40
/content/data/volume_340_slice_41.h5,0,340,41
/content/data/volume_340_slice_42.h5,0,340,42
/content/data/volume_340_slice_43.h5,0,340,43
/content/data/volume_340_slice_44.h5,0,340,44
/content/data/volume_340_slice_45.h5,0,340,45
/content/data/volume_340_slice_46.h5,0,340,46
/content/data/volume_340_slice_47.h5,0,340,47
/content/data/volume_340_slice_48.h5,0,340,48
/content/data/volume_340_slice_49.h5,0,340,49
/content/data/volume_340_slice_50.h5,0,340,50
/content/data/volume_340_slice_51.h5,0,340,51
/content/data/volume_340_slice_52.h5,0,340,52
/content/data/volume_340_slice_53.h5,0,340,53
/content/data/volume_340_slice_54.h5,0,340,54
/content/data/volume_340_slice_55.h5,0,340,55
/content/data/volume_340_slice_56.h5,0,340,56
/content/data/volume_340_slice_57.h5,0,340,57
/content/data/volume_340_slice_58.h5,0,340,58
/content/data/volume_340_slice_59.h5,0,340,59
/content/data/volume_340_slice_60.h5,0,340,60
/content/data/volume_340_slice_61.h5,0,340,61
/content/data/volume_340_slice_62.h5,0,340,62
/content/data/volume_340_slice_63.h5,0,340,63
/content/data/volume_340_slice_64.h5,1,340,64
/content/data/volume_340_slice_65.h5,1,340,65
/content/data/volume_340_slice_66.h5,1,340,66
/content/data/volume_340_slice_67.h5,1,340,67
/content/data/volume_340_slice_68.h5,1,340,68
/content/data/volume_340_slice_69.h5,1,340,69
/content/data/volume_340_slice_70.h5,1,340,70
/content/data/volume_340_slice_71.h5,1,340,71
/content/data/volume_340_slice_72.h5,1,340,72
/content/data/volume_340_slice_73.h5,1,340,73
/content/data/volume_340_slice_74.h5,1,340,74
/content/data/volume_340_slice_75.h5,1,340,75
/content/data/volume_340_slice_76.h5,1,340,76
/content/data/volume_340_slice_77.h5,1,340,77
/content/data/volume_340_slice_78.h5,1,340,78
/content/data/volume_340_slice_79.h5,1,340,79
/content/data/volume_340_slice_80.h5,1,340,80
/content/data/volume_340_slice_81.h5,1,340,81
/content/data/volume_340_slice_82.h5,1,340,82
/content/data/volume_340_slice_83.h5,1,340,83
/content/data/volume_340_slice_84.h5,1,340,84
/content/data/volume_340_slice_85.h5,1,340,85
/content/data/volume_340_slice_86.h5,1,340,86
/content/data/volume_340_slice_87.h5,1,340,87
/content/data/volume_340_slice_88.h5,1,340,88
/content/data/volume_340_slice_89.h5,1,340,89
/content/data/volume_340_slice_90.h5,1,340,90
/content/data/volume_340_slice_91.h5,1,340,91
/content/data/volume_340_slice_92.h5,1,340,92
/content/data/volume_340_slice_93.h5,1,340,93
/content/data/volume_340_slice_94.h5,1,340,94
/content/data/volume_340_slice_95.h5,1,340,95
/content/data/volume_340_slice_96.h5,1,340,96
/content/data/volume_340_slice_97.h5,1,340,97
/content/data/volume_340_slice_98.h5,1,340,98
/content/data/volume_340_slice_99.h5,1,340,99
/content/data/volume_340_slice_100.h5,1,340,100
/content/data/volume_340_slice_101.h5,1,340,101
/content/data/volume_340_slice_102.h5,1,340,102
/content/data/volume_340_slice_103.h5,1,340,103
/content/data/volume_340_slice_104.h5,1,340,104
/content/data/volume_340_slice_105.h5,1,340,105
/content/data/volume_340_slice_106.h5,1,340,106
/content/data/volume_340_slice_107.h5,1,340,107
/content/data/volume_340_slice_108.h5,1,340,108
/content/data/volume_340_slice_109.h5,1,340,109
